work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Analytics Engineer,125000,USD,125000.0,UNITED STATES,Remote,United States,M,Leadership and Management
2023,Mid-level,Full-time,BI Developer,128000,USD,128000.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Mid-level,Full-time,BI Developer,81500,USD,81500.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Scientist,185000,USD,185000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,122000,USD,122000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,202800,USD,202800.0,UNITED STATES,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,104300,USD,104300.0,UNITED STATES,In-person,United States,L,BI and Visualization
2023,Mid-level,Full-time,Data Engineer,181500,USD,181500.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,127000,USD,127000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Specialist,186000,USD,186000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,138000,USD,138000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Scientist,185000,USD,185000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,122000,USD,122000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,196000,USD,196000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,142600,USD,142600.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,205000,USD,205000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,139000,USD,139000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,85700,USD,85700.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,91270,USD,91270.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,226600,USD,226600.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,140100,USD,140100.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,225000,USD,225000.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,156400,USD,156400.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Mid-level,Full-time,Applied Scientist,222200,USD,222200.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Mid-level,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Architect,180000,USD,180000.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,165000,USD,165000.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2023,Executive,Full-time,Director of Data Science,247000,USD,247000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Executive,Full-time,Director of Data Science,118440,USD,118440.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Manager,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Manager,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Scientist,204500,USD,204500.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,138900,USD,138900.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,ML Engineer,297300,USD,297300.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,ML Engineer,198200,USD,198200.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Scientist,172200,USD,172200.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,131200,USD,131200.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,204500,USD,204500.0,UNITED STATES,Remote,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,138900,USD,138900.0,UNITED STATES,Remote,United States,M,BI and Visualization
2023,Mid-level,Full-time,Data Specialist,87500,USD,87500.0,UNITED STATES,Remote,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,62500,USD,62500.0,UNITED STATES,Remote,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Engineer,157550,USD,157550.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,104650,USD,104650.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Research Scientist,136000,USD,136000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,90600,USD,90600.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,120350,USD,120350.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,74400,USD,74400.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,280600,USD,280600.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,158600,USD,158600.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,315300,USD,315300.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,210200,USD,210200.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Analytics Manager,177000,USD,177000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Analytics Manager,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Business Intelligence Engineer,185000,USD,185000.0,UNITED STATES,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,79600,USD,79600.0,UNITED STATES,In-person,United States,L,BI and Visualization
2023,Mid-level,Full-time,Data Analyst,65000,USD,65000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,55000,USD,55000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,250000,USD,250000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,160000,USD,160000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,183200,USD,183200.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,122200,USD,122200.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,100000,USD,100000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,75000,USD,75000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,185000,USD,185000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,131000,USD,131000.0,UNITED STATES,Remote,United States,M,Data Science and Research
